City,Country,Order Date,Product,Region,Segment,Ship Mode,State,Profit/Loss,Sales,Sl.No
Ranchi,INDIA,28-09-2015,Milk,North,Groceries,Take Away,Jharkhand,19598,95844,1046
Ranchi,INDIA,16-06-2016,Milk,North,Groceries,Take Away,Jharkhand,1722,4116,1146
Ranchi,INDIA,19-02-2017,Milk,North,Groceries,Take Away,Jharkhand,3280,13524,1208
Ranchi,INDIA,03-12-2017,Mutton,North,Groceries,Take Away,Jharkhand,1463,4116,270
Ranchi,INDIA,18-03-2016,Soft-drink,North,Groceries,Take Away,Jharkhand,1101,4368,294
Ranchi,INDIA,28-09-2015,Vegetables,North,Groceries,Take Away,Jharkhand,2842,95844,46
Ranchi,INDIA,31-08-2016,Vegetables,North,Groceries,Take Away,Jharkhand,1558,3612,1084
Ranchi,INDIA,06-11-2017,Vegetables,North,Groceries,Take Away,Jharkhand,1218,32172,317
Ranchi,INDIA,06-11-2017,Vegetables,North,Groceries,Take Away,Jharkhand,14760,32172,1317
Ranchi,INDIA,01-01-2018,Vegetables,North,Groceries,Take Away,Jharkhand,0,2520,1111
Ranchi,INDIA,01-04-2015,Yogurt,North,Groceries,Take Away,Jharkhand,4863,120000,71
Ranchi,INDIA,31-08-2016,Yogurt,North,Groceries,Take Away,Jharkhand,1164,3612,84
Ranchi,INDIA,17-07-2017,Yogurt,North,Groceries,Take Away,Jharkhand,1442,18060,59
Agra,INDIA,04-06-2017,Alluminium Foil,North,Groceries,Take Away,Madhya Pradesh,1148,18816,933
Agra,INDIA,17-02-2018,Alluminium Foil,North,Groceries,Take Away,Madhya Pradesh,410,3192,1966
Agra,INDIA,20-06-2016,Butter,North,Groceries,Take Away,Madhya Pradesh,10000,182028,14
Agra,INDIA,02-04-2017,Butter,North,Groceries,Take Away,Madhya Pradesh,10000,221508,148
Agra,INDIA,24-12-2017,Cheese,North,Groceries,Take Away,Madhya Pradesh,1170,3444,371
Agra,INDIA,17-02-2018,Cheese,North,Groceries,Take Away,Madhya Pradesh,410,3192,966
Agra,INDIA,24-02-2015,Detergents,North,Groceries,Take Away,Madhya Pradesh,1345,44100,132
Agra,INDIA,02-09-2015,Detergents,North,Groceries,Take Away,Madhya Pradesh,492,8484,1804
Agra,INDIA,10-01-2018,Detergents,North,Groceries,Take Away,Madhya Pradesh,1470,7644,39
Agra,INDIA,14-08-2018,Detergents,North,Groceries,Take Away,Madhya Pradesh,2538,63588,67
Agra,INDIA,06-11-2016,Eggs,North,Groceries,Take Away,Madhya Pradesh,1309,15120,279
Agra,INDIA,24-12-2017,Eggs,North,Groceries,Take Away,Madhya Pradesh,492,3444,1371
Agra,INDIA,06-01-2018,Eggs,North,Groceries,Take Away,Madhya Pradesh,10000,153636,290
Agra,INDIA,14-08-2018,Eggs,North,Groceries,Take Away,Madhya Pradesh,30422,63588,1067
Agra,INDIA,21-11-2018,Eggs,North,Groceries,Take Away,Madhya Pradesh,0,9408,832
Agra,INDIA,25-08-2016,Fruits,North,Groceries,Take Away,Madhya Pradesh,492,2268,802
Agra,INDIA,04-06-2017,Meat,North,Groceries,Take Away,Madhya Pradesh,656,2016,1931
Agra,INDIA,04-06-2017,Meat,North,Groceries,Take Away,Madhya Pradesh,1148,18816,1933
Agra,INDIA,17-07-2017,Meat,North,Groceries,Take Away,Madhya Pradesh,2624,16044,1058
Agra,INDIA,30-08-2017,Meat,North,Groceries,Take Away,Madhya Pradesh,3444,31416,1809
Agra,INDIA,06-01-2018,Meat,North,Groceries,Take Away,Madhya Pradesh,4592,153636,1290
Agra,INDIA,28-09-2015,Milk,North,Groceries,Take Away,Madhya Pradesh,10000,158928,44
Agra,INDIA,25-08-2016,Milk,North,Groceries,Take Away,Madhya Pradesh,2460,7980,1889
Agra,INDIA,06-11-2016,Milk,North,Groceries,Take Away,Madhya Pradesh,3116,15120,1279
Agra,INDIA,10-01-2018,Milk,North,Groceries,Take Away,Madhya Pradesh,1230,7644,1039
Agra,INDIA,18-06-2018,Milk,North,Groceries,Take Away,Madhya Pradesh,8528,25620,1222
Agra,INDIA,25-08-2016,Soft-drink,North,Groceries,Take Away,Madhya Pradesh,492,2268,1802
Agra,INDIA,18-06-2018,Soft-drink,North,Groceries,Take Away,Madhya Pradesh,1490,25620,222
Agra,INDIA,02-04-2017,Vegetables,North,Groceries,Take Away,Madhya Pradesh,,221508,1148
Agra,INDIA,04-06-2017,Vegetables,North,Groceries,Take Away,Madhya Pradesh,656,2016,931
Agra,INDIA,30-08-2017,Vegetables,North,Groceries,Take Away,Madhya Pradesh,3444,31416,809
Ahmedabad,INDIA,05-08-2017,Alluminium Foil,North,Groceries,Take Away,Mizoram,656,3360,1303
Ahmedabad,INDIA,18-09-2017,Fruits,North,Groceries,Take Away,Mizoram,3116,10416,1297
Ahmedabad,INDIA,18-07-2016,Ketchups,North,Groceries,Take Away,Mizoram,8446,17724,1352
Ahmedabad,INDIA,14-03-2018,Milk,North,Groceries,Take Away,Mizoram,4674,17724,1345
Ahmedabad,INDIA,13-02-2017,Soft-drink,North,Groceries,Take Away,Mizoram,5084,23352,1369
Ahmedabad,INDIA,24-11-2016,Vegetables,North,Groceries,Take Away,Mizoram,0,35700,1320
Bilaspur,INDIA,12-05-2018,Eggs,North,Groceries,Take Away,Nagaland,1230,2520,1158
Korba,INDIA,16-10-2015,Meat,North,Groceries,Take Away,Nagaland,328,1260,1143
Surat,INDIA,27-09-2017,Milk,North,Groceries,Take Away,Nagaland,820,3024,1107
Surat,INDIA,09-06-2018,Mutton,North,Groceries,Take Away,Nagaland,82,2268,1122
Surat,INDIA,30-05-2016,Vegetables,North,Groceries,Take Away,Nagaland,1476,4536,1172
Amritsar,INDIA,28-09-2015,Detergents,North,Groceries,Take Away,Punjab,4264,10248,1045
Amritsar,INDIA,24-10-2018,Detergents,North,Groceries,Take Away,Punjab,2378,5712,1127
Amritsar,INDIA,03-11-2018,Detergents,North,Groceries,Take Away,Punjab,1066,15365,1020
Amritsar,INDIA,24-10-2018,Meat,North,Groceries,Take Away,Punjab,738,1680,1129
Amritsar,INDIA,09-06-2018,Milk,North,Groceries,Take Away,Punjab,2378,6216,1124
Amritsar,INDIA,24-10-2018,Milk,North,Groceries,Take Away,Punjab,87,1680,129
Amritsar,INDIA,02-08-2016,Vegetables,North,Groceries,Take Away,Punjab,1465,20666,8
Amritsar,INDIA,24-10-2018,Vegetables,North,Groceries,Take Away,Punjab,1488,5712,127
Ludhiyana,INDIA,03-12-2018,Bread,North,Groceries,Take Away,Punjab,656,2100,1284
Ludhiyana,INDIA,27-09-2015,Butter,North,Groceries,Take Away,Punjab,246,4536,1136
Ludhiyana,INDIA,14-06-2017,Eggs,North,Groceries,Take Away,Punjab,1428,3696,154
Ludhiyana,INDIA,18-08-2015,Fruits,North,Groceries,Take Away,Punjab,1329,2688,267
Ludhiyana,INDIA,27-09-2015,Ice- creams,North,Groceries,Take Away,Punjab,1040,4536,136
Ludhiyana,INDIA,18-08-2015,Ketchups,North,Groceries,Take Away,Punjab,574,2688,1267
Ludhiyana,INDIA,21-11-2016,Ketchups,North,Groceries,Take Away,Punjab,6888,20916,1959
Ludhiyana,INDIA,14-06-2017,Ketchups,North,Groceries,Take Away,Punjab,1640,3696,1154
Ludhiyana,INDIA,31-08-2017,Meat,North,Groceries,Take Away,Punjab,4506,100000,259
Ludhiyana,INDIA,21-11-2016,Milk,North,Groceries,Take Away,Punjab,6888,20916,959
Ludhiyana,INDIA,31-08-2017,Milk,North,Groceries,Take Away,Punjab,2000,100000,1259
Ludhiyana,INDIA,17-02-2018,Milk,North,Groceries,Take Away,Punjab,656,7224,1997
Ludhiyana,INDIA,18-07-2016,Soft-drink,North,Groceries,Take Away,Punjab,17630,42756,1353
Ludhiyana,INDIA,18-07-2016,Vegetables,North,Groceries,Take Away,Punjab,1414,42756,353
Jaipur,INDIA,18-02-2015,Alluminium Foil,North,Groceries,Take Away,Rajasthan,1469,4620,244
Jaipur,INDIA,04-08-2015,Detergents,North,Groceries,Take Away,Rajasthan,1294,12432,215
Jaipur,INDIA,16-06-2016,Eggs,North,Groceries,Take Away,Rajasthan,1149,7224,145
Jaipur,INDIA,02-04-2018,Fruits,North,Groceries,Take Away,Rajasthan,1299,6048,51
Jaipur,INDIA,04-12-2015,Ketchups,North,Groceries,Take Away,Rajasthan,1066,4452,1116
Jaipur,INDIA,04-08-2015,Meat,North,Groceries,Take Away,Rajasthan,5002,12432,1215
Jaipur,INDIA,01-08-2017,Meat,North,Groceries,Take Away,Rajasthan,3334,84252,91
Jaipur,INDIA,16-06-2016,Milk,North,Groceries,Take Away,Rajasthan,2378,7224,1145
Jaipur,INDIA,31-01-2016,Soft-drink,North,Groceries,Take Away,Rajasthan,164,2772,1240
Jaipur,INDIA,18-02-2015,Vegetables,North,Groceries,Take Away,Rajasthan,656,4620,1244
Udaipur,INDIA,26-01-2016,Butter,North,Groceries,Take Away,Rajasthan,2214,7644,901
Udaipur,INDIA,15-03-2015,Detergents,North,Groceries,Take Away,Rajasthan,4018,18480,1359
Udaipur,INDIA,26-01-2016,Eggs,North,Groceries,Take Away,Rajasthan,2214,7644,1901
Udaipur,INDIA,10-06-2016,Eggs,North,Groceries,Take Away,Rajasthan,2870,5040,1341
Udaipur,INDIA,28-12-2016,Eggs,North,Groceries,Take Away,Rajasthan,328,9996,996
Udaipur,INDIA,24-10-2018,Eggs,North,Groceries,Take Away,Rajasthan,1111,5964,360
Udaipur,INDIA,01-09-2016,Fruits,North,Groceries,Take Away,Rajasthan,1148,4536,1861
Udaipur,INDIA,25-01-2018,Fruits,North,Groceries,Take Away,Rajasthan,0,44856,905
Udaipur,INDIA,25-01-2018,Fruits,North,Groceries,Take Away,Rajasthan,0,44856,1905
Udaipur,INDIA,24-11-2016,Ice- creams,North,Groceries,Take Away,Rajasthan,1086,49476,318
Udaipur,INDIA,26-01-2016,Milk,North,Groceries,Take Away,Rajasthan,984,11088,902
Udaipur,INDIA,10-06-2016,Milk,North,Groceries,Take Away,Rajasthan,1431,5040,341
Udaipur,INDIA,01-09-2016,Milk,North,Groceries,Take Away,Rajasthan,1148,4536,861
Udaipur,INDIA,25-08-2016,Mutton,North,Groceries,Take Away,Rajasthan,902,3108,801
Udaipur,INDIA,15-03-2015,Vegetables,North,Groceries,Take Away,Rajasthan,1500,18480,359
Lucknow,INDIA,18-10-2015,Butter,North,Groceries,Take Away,Uttar Pradesh,2797,60816,109
Lucknow,INDIA,14-08-2017,Fruits,North,Groceries,Take Away,Uttar Pradesh,2542,5292,1033
Lucknow,INDIA,27-09-2015,Milk,North,Groceries,Take Away,Uttar Pradesh,6806,19908,1137
Lucknow,INDIA,01-09-2016,Milk,North,Groceries,Take Away,Uttar Pradesh,2655,53088,185
Lucknow,INDIA,13-03-2018,Milk,North,Groceries,Take Away,Uttar Pradesh,2845,66192,86
Lucknow,INDIA,07-02-2018,Mutton,North,Groceries,Take Away,Uttar Pradesh,3116,10248,1006
Lucknow,INDIA,18-10-2015,Soft-drink,North,Groceries,Take Away,Uttar Pradesh,20746,60816,1109
Lucknow,INDIA,16-02-2017,Soft-drink,North,Groceries,Take Away,Uttar Pradesh,1485,10752,16
Lucknow,INDIA,27-09-2015,Vegetables,North,Groceries,Take Away,Uttar Pradesh,1456,19908,137
Lucknow,INDIA,16-02-2017,Vegetables,North,Groceries,Take Away,Uttar Pradesh,328,10752,1016
Lucknow,INDIA,14-06-2017,Vegetables,North,Groceries,Take Away,Uttar Pradesh,10000,174636,156
Lucknow,INDIA,07-02-2018,Vegetables,North,Groceries,Take Away,Uttar Pradesh,1043,10248,6
Lucknow,INDIA,25-04-2018,Yogurt,North,Groceries,Take Away,Uttar Pradesh,1172,33852,73
Noida,INDIA,23-04-2016,Eggs,North,Groceries,Take Away,Uttar Pradesh,1329,20244,324
Noida,INDIA,19-06-2016,Eggs,North,Groceries,Take Away,Uttar Pradesh,3854,7980,1871
Noida,INDIA,31-12-2018,Eggs,North,Groceries,Take Away,Uttar Pradesh,656,2688,1916
Noida,INDIA,18-07-2016,Milk,North,Groceries,Take Away,Uttar Pradesh,10000,201852,354
Noida,INDIA,15-09-2018,Milk,North,Groceries,Take Away,Uttar Pradesh,2895,51912,339
Noida,INDIA,31-12-2018,Milk,North,Groceries,Take Away,Uttar Pradesh,656,2688,916
Noida,INDIA,23-04-2016,Mutton,North,Groceries,Take Away,Uttar Pradesh,3280,20244,1324
Noida,INDIA,19-06-2016,Mutton,North,Groceries,Take Away,Uttar Pradesh,3854,7980,871
Noida,INDIA,04-06-2017,Vegetables,North,Groceries,Take Away,Uttar Pradesh,7298,8484,1935
Ahmedabad,INDIA,12-12-2018,Eggs,North,Groceries,Take Away,Uttrakhand,2788,8904,1904
Ahmedabad,INDIA,29-05-2018,Milk,North,Groceries,Take Away,Uttrakhand,3116,7140,1936
Ahmedabad,INDIA,22-05-2017,Vegetables,North,Groceries,Take Away,Uttrakhand,1722,31416,1971
Surat,INDIA,01-08-2015,Vegetables,North,Groceries,Take Away,Uttrakhand,574,2184,1864
Kolkata,INDIA,13-03-2018,Batteries,North,Groceries,Take Away,West Bengal,1108,26712,88
Kolkata,INDIA,27-06-2018,Batteries,North,Groceries,Take Away,West Bengal,984,2856,1135
Kolkata,INDIA,25-12-2016,Beverages,North,Groceries,Take Away,West Bengal,164,4032,1272
Kolkata,INDIA,08-05-2018,Bread,North,Groceries,Take Away,West Bengal,2132,26964,797
Kolkata,INDIA,03-07-2018,Bread,North,Groceries,Take Away,West Bengal,3131,71736,55
Kolkata,INDIA,14-07-2018,Bread,North,Groceries,Take Away,West Bengal,984,2772,962
Kolkata,INDIA,18-12-2018,Butter,North,Groceries,Take Away,West Bengal,1092,21084,355
Kolkata,INDIA,03-03-2016,Cheese,North,Groceries,Take Away,West Bengal,246,924,1945
Kolkata,INDIA,10-06-2016,Detergents,North,Groceries,Take Away,West Bengal,60,672,342
Kolkata,INDIA,20-06-2016,Detergents,North,Groceries,Take Away,West Bengal,,205296,1012
Kolkata,INDIA,25-12-2016,Detergents,North,Groceries,Take Away,West Bengal,1355,4032,272
Kolkata,INDIA,31-03-2018,Detergents,North,Groceries,Take Away,West Bengal,2624,6636,1298
Kolkata,INDIA,13-05-2015,Eggs,North,Groceries,Take Away,West Bengal,574,2100,1823
Kolkata,INDIA,04-08-2015,Eggs,North,Groceries,Take Away,West Bengal,1377,6216,189
Kolkata,INDIA,04-08-2015,Eggs,North,Groceries,Take Away,West Bengal,2624,6216,1189
Kolkata,INDIA,04-12-2015,Eggs,North,Groceries,Take Away,West Bengal,1124,31836,115
Kolkata,INDIA,03-03-2016,Eggs,North,Groceries,Take Away,West Bengal,246,924,945
Kolkata,INDIA,13-03-2017,Eggs,North,Groceries,Take Away,West Bengal,1120,20664,367
Kolkata,INDIA,13-03-2017,Eggs,North,Groceries,Take Away,West Bengal,6478,20664,1367
Kolkata,INDIA,24-06-2018,Eggs,North,Groceries,Take Away,West Bengal,4955,145572,230
Kolkata,INDIA,05-11-2015,Ice- creams,North,Groceries,Take Away,West Bengal,410,19320,1161
Kolkata,INDIA,10-11-2018,Ice- creams,North,Groceries,Take Away,West Bengal,164,5628,1995
Kolkata,INDIA,20-06-2016,Meat,North,Groceries,Take Away,West Bengal,4560,109000,12
Kolkata,INDIA,01-08-2017,Meat,North,Groceries,Take Away,West Bengal,1477,4788,92
Kolkata,INDIA,10-11-2018,Meat,North,Groceries,Take Away,West Bengal,164,5628,995
Kolkata,INDIA,03-03-2016,Milk,North,Groceries,Take Away,West Bengal,2214,8232,1947
Kolkata,INDIA,28-04-2016,Milk,North,Groceries,Take Away,West Bengal,2788,6972,1813
Kolkata,INDIA,01-08-2017,Milk,North,Groceries,Take Away,West Bengal,1230,4788,1092
Kolkata,INDIA,14-07-2018,Milk,North,Groceries,Take Away,West Bengal,984,2772,1962
Kolkata,INDIA,16-12-2018,Milk,North,Groceries,Take Away,West Bengal,3772,10836,1193
Kolkata,INDIA,03-07-2018,Mutton,North,Groceries,Take Away,West Bengal,16072,71736,1055
Kolkata,INDIA,14-08-2018,Mutton,North,Groceries,Take Away,West Bengal,1075,18564,65
Kolkata,INDIA,14-08-2018,Mutton,North,Groceries,Take Away,West Bengal,1804,18564,1065
Kolkata,INDIA,16-12-2018,Mutton,North,Groceries,Take Away,West Bengal,1263,21924,194
Kolkata,INDIA,20-11-2017,Soft-drink,North,Groceries,Take Away,West Bengal,1722,4368,1952
Kolkata,INDIA,05-11-2015,Vegetables,North,Groceries,Take Away,West Bengal,1237,19320,161
Kolkata,INDIA,10-06-2016,Vegetables,North,Groceries,Take Away,West Bengal,410,672,1342
Kolkata,INDIA,14-11-2016,Vegetables,North,Groceries,Take Away,West Bengal,1111,2100,101
Kolkata,INDIA,20-11-2017,Vegetables,North,Groceries,Take Away,West Bengal,1722,4368,952
Kolkata,INDIA,31-03-2018,Vegetables,North,Groceries,Take Away,West Bengal,1375,6636,298
Kolkata,INDIA,08-05-2018,Vegetables,North,Groceries,Take Away,West Bengal,2132,26964,1797
Kolkata,INDIA,24-06-2018,Vegetables,North,Groceries,Take Away,West Bengal,17056,145572,1230
Kolkata,INDIA,26-11-2018,Vegetables,North,Groceries,Take Away,West Bengal,1492,19068,52
Bangalore,INDIA,21-03-2018,Accessories,South,Fashion,Take Away,Karnataka,2952,11340,1593
Bangalore,INDIA,06-08-2018,Accessories,South,Fashion,Take Away,Karnataka,27880,129948,1493
Bangalore,INDIA,12-02-2018,Ethnic Wear,South,Fashion,Take Away,Karnataka,1230,30996,1648
Bangalore,INDIA,04-08-2018,Ethnic Wear,South,Fashion,Take Away,Karnataka,2296,6300,1517
Bangalore,INDIA,11-10-2017,Foot Wear,South,Fashion,Take Away,Karnataka,22550,79548,1573
Bangalore,INDIA,22-12-2016,Sleep Wear,South,Fashion,Take Away,Karnataka,1640,10920,1579
Bangalore,INDIA,26-12-2016,Sleep Wear,South,Fashion,Take Away,Karnataka,1066,8148,1499
Bangalore,INDIA,05-11-2018,Sleep Wear,South,Fashion,Take Away,Karnataka,2050,4200,1603
Bangalore,INDIA,24-08-2016,Sport Wear,South,Fashion,Take Away,Karnataka,410,6552,1559
Bangalore,INDIA,07-07-2016,Western Wear,South,Fashion,Take Away,Karnataka,5166,43512,1616
Bangalore,INDIA,24-08-2016,Western Wear,South,Fashion,Take Away,Karnataka,6642,12432,1561
Bangalore,INDIA,11-09-2018,Western Wear,South,Fashion,Take Away,Karnataka,82,2772,1484
Mangalore,INDIA,28-05-2015,Ethnic Wear,South,Fashion,Take Away,Karnataka,3280,59892,1927
Mangalore,INDIA,18-08-2015,Ethnic Wear,South,Fashion,Take Away,Karnataka,738,18480,1703
Mangalore,INDIA,17-05-2017,Sleep Wear,South,Fashion,Take Away,Karnataka,410,3612,1671
Mangalore,INDIA,23-02-2016,Sport Wear,South,Fashion,Take Away,Karnataka,410,2520,1702
Mangalore,INDIA,20-04-2016,Sport Wear,South,Fashion,Take Away,Karnataka,3280,10416,1766
Mangalore,INDIA,22-05-2016,Western Wear,South,Fashion,Take Away,Karnataka,574,1260,1700
Mangalore,INDIA,17-08-2016,Western Wear,South,Fashion,Take Away,Karnataka,1722,6384,1754
Mangalore,INDIA,27-08-2017,Western Wear,South,Fashion,Take Away,Karnataka,574,10332,1679
Mangalore,INDIA,08-08-2018,Western Wear,South,Fashion,Take Away,Karnataka,492,12012,1773
Chennai,INDIA,24-02-2018,Accessories,South,Fashion,Take Away,Tamil Nadu,574,1428,1757
Chennai,INDIA,18-01-2015,Ethnic Wear,South,Fashion,Take Away,Tamil Nadu,902,2184,1626
Chennai,INDIA,21-09-2015,Ethnic Wear,South,Fashion,Take Away,Tamil Nadu,574,12768,1674
Chennai,INDIA,17-06-2018,Ethnic Wear,South,Fashion,Take Away,Tamil Nadu,1558,10164,1736
Chennai,INDIA,05-12-2018,Ethnic Wear,South,Fashion,Take Away,Tamil Nadu,4592,106092,1594
Chennai,INDIA,24-03-2016,Foot Wear,South,Fashion,Take Away,Tamil Nadu,246,13188,1491
Chennai,INDIA,27-06-2016,Foot Wear,South,Fashion,Take Away,Tamil Nadu,4428,10500,1641
Chennai,INDIA,30-06-2016,Foot Wear,South,Fashion,Take Away,Tamil Nadu,2132,5376,1565
Chennai,INDIA,15-11-2016,Foot Wear,South,Fashion,Take Away,Tamil Nadu,246,1848,1688
Chennai,INDIA,26-12-2016,Foot Wear,South,Fashion,Take Away,Tamil Nadu,1804,42420,1498
Chennai,INDIA,10-09-2017,Sleep Wear,South,Fashion,Take Away,Tamil Nadu,738,1596,1511
Chennai,INDIA,30-07-2018,Sleep Wear,South,Fashion,Take Away,Tamil Nadu,5002,20664,1533
Chennai,INDIA,27-08-2017,Sport Wear,South,Fashion,Take Away,Tamil Nadu,410,3696,1680
Chennai,INDIA,09-09-2017,Sport Wear,South,Fashion,Take Away,Tamil Nadu,29520,167832,1690
Chennai,INDIA,04-11-2017,Sport Wear,South,Fashion,Take Away,Tamil Nadu,1394,3948,1488
Chennai,INDIA,25-02-2018,Sport Wear,South,Fashion,Take Away,Tamil Nadu,9020,19656,1638
Chennai,INDIA,04-11-2015,Western Wear,South,Fashion,Take Away,Tamil Nadu,164,1344,1647
Chennai,INDIA,24-09-2017,Western Wear,South,Fashion,Take Away,Tamil Nadu,8692,16464,1731
Chennai,INDIA,18-08-2018,Western Wear,South,Fashion,Take Away,Tamil Nadu,33210,99960,1591
Coimbatore,INDIA,25-09-2018,Ethnic Wear,South,Fashion,Take Away,Tamil Nadu,32144,80304,1924
Hydrabad,INDIA,18-06-2018,Western Wear,South,Fashion,Take Away,Telagana,1722,5040,1505
Vizak,INDIA,24-09-2017,Accessories,South,Fashion,Take Away,Telagana,410,1680,1733
Vizak,INDIA,04-03-2015,Ethnic Wear,South,Fashion,Take Away,Telagana,2378,4872,1650
Vizak,INDIA,22-06-2016,Ethnic Wear,South,Fashion,Take Away,Telagana,2214,7896,1625
Vizak,INDIA,27-09-2018,Ethnic Wear,South,Fashion,Take Away,Telagana,5084,13272,1637
Vizak,INDIA,19-08-2015,Sleep Wear,South,Fashion,Take Away,Telagana,15170,131796,1720
Vizak,INDIA,11-12-2016,Sleep Wear,South,Fashion,Take Away,Telagana,656,10500,1765
Vizak,INDIA,22-12-2016,Sleep Wear,South,Fashion,Take Away,Telagana,4756,14448,1577
Vizak,INDIA,18-05-2017,Sleep Wear,South,Fashion,Take Away,Telagana,164,1680,1560
Vizak,INDIA,27-09-2017,Sleep Wear,South,Fashion,Take Away,Telagana,3772,11760,1778
Vizak,INDIA,11-12-2016,Western Wear,South,Fashion,Take Away,Telagana,246,1008,1762
Vizak,INDIA,25-07-2017,Western Wear,South,Fashion,Take Away,Telagana,1476,22428,1770
Vizak,INDIA,27-08-2017,Western Wear,South,Fashion,Take Away,Telagana,11890,27720,1681
Vizak,INDIA,11-12-2018,Western Wear,South,Fashion,Take Away,Telagana,2214,20244,1526
Ananthpur,INDIA,18-10-2015,Alluminium Foil,South,Groceries,Take Away,Andra Pradesh,4852,142000,110
Ananthpur,INDIA,20-06-2016,Butter,South,Groceries,Take Away,Andra Pradesh,1265,10080,13
Ananthpur,INDIA,31-03-2018,Butter,South,Groceries,Take Away,Andra Pradesh,1449,9660,300
Ananthpur,INDIA,16-06-2016,Eggs,South,Groceries,Take Away,Andra Pradesh,3372,82992,126
Ananthpur,INDIA,01-09-2015,Fish,South,Groceries,Take Away,Andra Pradesh,1378,31416,142
Ananthpur,INDIA,06-11-2017,Fruits,South,Groceries,Take Away,Andra Pradesh,1223,10752,316
Ananthpur,INDIA,19-05-2015,Ice- creams,South,Groceries,Take Away,Andra Pradesh,2991,81060,76
Ananthpur,INDIA,10-06-2016,Ice- creams,South,Groceries,Take Away,Andra Pradesh,1095,20916,344
Ananthpur,INDIA,27-05-2017,Meat,South,Groceries,Take Away,Andra Pradesh,1161,8148,184
Ananthpur,INDIA,12-12-2017,Meat,South,Groceries,Take Away,Andra Pradesh,1119,13020,211
Ananthpur,INDIA,11-09-2018,Meat,South,Groceries,Take Away,Andra Pradesh,1078,28224,31
Ananthpur,INDIA,13-03-2017,Milk,South,Groceries,Take Away,Andra Pradesh,1061,5292,365
Ananthpur,INDIA,07-02-2018,Milk,South,Groceries,Take Away,Andra Pradesh,1153,4284,4
Ananthpur,INDIA,18-12-2018,Milk,South,Groceries,Take Away,Andra Pradesh,1190,15540,358
Ananthpur,INDIA,10-08-2017,Mutton,South,Groceries,Take Away,Andra Pradesh,1445,7056,105
Ananthpur,INDIA,30-05-2016,Soft-drink,South,Groceries,Take Away,Andra Pradesh,1269,37128,173
Ananthpur,INDIA,15-09-2015,Vegetables,South,Groceries,Take Away,Andra Pradesh,3083,81060,368
Ananthpur,INDIA,06-01-2018,Vegetables,South,Groceries,Take Away,Andra Pradesh,53,1428,291
Ananthpur,INDIA,28-02-2018,Vegetables,South,Groceries,Take Away,Andra Pradesh,1349,3528,29
Ananthpur,INDIA,18-06-2018,Vegetables,South,Groceries,Take Away,Andra Pradesh,1459,10416,246
Tirupati,INDIA,02-09-2015,Detergents,South,Groceries,Take Away,Andra Pradesh,1312,3108,805
Tirupati,INDIA,10-05-2018,Detergents,South,Groceries,Take Away,Andra Pradesh,2542,8148,993
Tirupati,INDIA,17-02-2018,Eggs,South,Groceries,Take Away,Andra Pradesh,2050,2268,787
Tirupati,INDIA,15-03-2018,Fruits,South,Groceries,Take Away,Andra Pradesh,656,4872,848
Tirupati,INDIA,02-02-2015,Milk,South,Groceries,Take Away,Andra Pradesh,19762,61236,955
Tirupati,INDIA,14-06-2016,Milk,South,Groceries,Take Away,Andra Pradesh,6068,31332,893
Tirupati,INDIA,24-08-2016,Milk,South,Groceries,Take Away,Andra Pradesh,164,6888,896
Tirupati,INDIA,30-06-2018,Soft-drink,South,Groceries,Take Away,Andra Pradesh,6478,39060,911
Tirupati,INDIA,29-05-2018,Vegetables,South,Groceries,Take Away,Andra Pradesh,19434,105252,938
Tirupati,INDIA,12-09-2018,Vegetables,South,Groceries,Take Away,Andra Pradesh,6478,19908,983
Bangalore,INDIA,12-11-2018,Alluminium Foil,South,Groceries,Take Away,Karnataka,1640,7392,1254
Bangalore,INDIA,10-06-2016,Batteries,South,Groceries,Take Away,Karnataka,1350,13356,340
Bangalore,INDIA,29-08-2017,Beverages,South,Groceries,Take Away,Karnataka,1340,2520,60
Bangalore,INDIA,16-10-2017,Beverages,South,Groceries,Take Away,Karnataka,8774,109704,1140
Bangalore,INDIA,02-05-2018,Beverages,South,Groceries,Take Away,Karnataka,1408,2352,24
Bangalore,INDIA,15-09-2018,Beverages,South,Groceries,Take Away,Karnataka,16318,94080,1336
Bangalore,INDIA,19-05-2015,Bread,South,Groceries,Take Away,Karnataka,2214,7308,1077
Bangalore,INDIA,23-04-2016,Butter,South,Groceries,Take Away,Karnataka,10000,358000,326
Bangalore,INDIA,10-06-2017,Butter,South,Groceries,Take Away,Karnataka,10000,285600,164
Bangalore,INDIA,01-01-2018,Butter,South,Groceries,Take Away,Karnataka,72,1176,112
Bangalore,INDIA,16-10-2017,Cheese,South,Groceries,Take Away,Karnataka,4840,109704,140
Bangalore,INDIA,24-09-2015,Detergents,South,Groceries,Take Away,Karnataka,328,7140,1120
Bangalore,INDIA,10-06-2016,Detergents,South,Groceries,Take Away,Karnataka,2378,13356,1340
Bangalore,INDIA,28-12-2016,Detergents,South,Groceries,Take Away,Karnataka,1166,6216,278
Bangalore,INDIA,13-03-2017,Detergents,South,Groceries,Take Away,Karnataka,574,1176,1361
Bangalore,INDIA,31-08-2017,Detergents,South,Groceries,Take Away,Karnataka,1445,25116,257
Bangalore,INDIA,31-08-2017,Detergents,South,Groceries,Take Away,Karnataka,3772,25116,1257
